ClassID,GenType,PosX,PosY,PosZ,Direction
415,25,1444.695923,62.951035,-664.234314,0
416,25,1336.383911,62.666588,-580.961060,0
417,25,1448.120972,62.612110,-427.140930,0
418,25,1296.363403,62.383614,-473.063232,0
419,25,1253.388306,62.094887,-558.109192,0
420,26,318.239929,-80.449005,615.170227,0
421,26,767.108459,-80.449005,1173.401733,0
422,26,733.013184,-80.449005,1028.334229,0
423,57,-107.032257,-7.039709,-863.313782,0
424,57,-200.945129,-7.039709,-845.049072,0
425,57,-243.966797,-7.039709,-802.916809,0
426,57,-129.917175,-7.039709,-872.767456,0
427,57,-272.226166,-7.039709,-746.611633,0
428,57,-316.540710,-7.039709,-668.927979,0
429,57,-317.815002,-7.039709,-653.822693,0
430,57,-289.233826,-7.039709,-547.695801,0
431,57,-228.509430,-7.039709,-479.456451,0
432,57,-267.935883,-7.039709,-506.296661,0
433,57,-127.349533,-7.039709,-449.112854,0
434,57,-70.117615,-7.039709,-452.342346,0
435,57,-112.221046,-7.039704,-480.743591,0
436,57,-160.506058,-7.039709,-470.324707,0
437,57,-295.343903,-7.039709,-609.985840,0
438,57,-287.168304,-7.039709,-572.788391,0
439,57,-282.268982,-7.039709,-713.615173,0
440,57,-276.595703,-7.039709,-781.216003,0
441,57,-235.785660,-7.039709,-835.191162,0
442,57,-164.301605,-7.039709,-874.498779,0
443,43,-238.786911,-7.039709,-657.002686,0
444,43,-151.223816,-7.039701,-570.760498,0
445,43,-102.703659,-7.039701,-703.493958,0
446,43,-149.343628,-7.039709,-760.153442,0
447,43,-40.484608,-7.039709,-794.030823,0
448,43,-1.011827,-7.039708,-667.853149,0
449,59,1131.381592,-80.048561,1793.969482,0
